"","date_game","game_start_time","opponent_name","opponent_pts","team_name","team_pts","overtimes","attendance","game_type","away0_home1","game_id","attendance.perc","rest_time","rest_diff"
"1621",2020-02-12,"8:00p","Memphis Grizzlies",111,"Portland Trail Blazers",104,NA,16889,"Regular",0,811,0,1,-2
"1622",2020-02-12,"8:00p","Portland Trail Blazers",104,"Memphis Grizzlies",111,NA,16889,"Regular",1,811,0.769115169178924,3,2
"1623",2020-02-12,"8:00p","Minnesota Timberwolves",108,"Charlotte Hornets",115,NA,18978,"Regular",0,812,0,2,0
"1624",2020-02-12,"8:00p","Charlotte Hornets",115,"Minnesota Timberwolves",108,NA,18978,"Regular",1,812,0.903241159392699,2,0
"1625",2020-02-12,"8:30p","Sacramento Kings",111,"Dallas Mavericks",130,NA,19842,"Regular",1,813,0.925984692925145,2,0
"1626",2020-02-12,"8:30p","Dallas Mavericks",130,"Sacramento Kings",111,NA,19842,"Regular",0,813,0,2,0
"1627",2020-02-12,"9:00p","Golden State Warriors",106,"Phoenix Suns",112,NA,15216,"Regular",1,814,0.734362934362934,2,0
"1628",2020-02-12,"9:00p","Phoenix Suns",112,"Golden State Warriors",106,NA,15216,"Regular",0,814,0,2,0
"1629",2020-02-12,"9:00p","Utah Jazz",116,"Miami Heat",101,NA,18306,"Regular",0,815,0,2,0
"1630",2020-02-12,"9:00p","Miami Heat",101,"Utah Jazz",116,NA,18306,"Regular",1,815,0.88571705051287,2,0
"1631",2020-02-12,"10:00p","Denver Nuggets",116,"Los Angeles Lakers",120,"OT",19860,"Regular",0,816,0,2,0
"1632",2020-02-12,"10:00p","Los Angeles Lakers",120,"Denver Nuggets",116,"OT",19860,"Regular",1,816,0.926133184107443,2,0
"1633",2020-02-13,"8:00p","Boston Celtics",141,"Los Angeles Clippers",133,"2OT",19156,"Regular",0,817,0,2,0
"1634",2020-02-13,"8:00p","Los Angeles Clippers",133,"Boston Celtics",141,"2OT",19156,"Regular",1,817,0.906578324656886,2,0
"1635",2020-02-13,"8:00p","Oklahoma City Thunder",123,"New Orleans Pelicans",118,NA,17865,"Regular",1,818,0.850916884972613,2,0
"1636",2020-02-13,"8:00p","New Orleans Pelicans",118,"Oklahoma City Thunder",123,NA,17865,"Regular",0,818,0,2,0
"1637",2020-02-20,"7:00p","Milwaukee Bucks",126,"Detroit Pistons",106,NA,16097,"Regular",1,819,0.72876675117711,8,0
"1638",2020-02-20,"7:00p","Detroit Pistons",106,"Milwaukee Bucks",126,NA,16097,"Regular",0,819,0,8,0
"1639",2020-02-20,"7:30p","Atlanta Hawks",129,"Miami Heat",124,NA,17356,"Regular",0,820,0,8,0
"1640",2020-02-20,"7:30p","Miami Heat",124,"Atlanta Hawks",129,NA,17356,"Regular",1,820,0.807406029028657,8,0
"1641",2020-02-20,"8:00p","Chicago Bulls",93,"Charlotte Hornets",103,NA,17463,"Regular",0,821,0,8,-1
"1642",2020-02-20,"8:00p","Charlotte Hornets",103,"Chicago Bulls",93,NA,17463,"Regular",1,821,0.795254793023362,9,1
"1643",2020-02-20,"8:00p","Philadelphia 76ers",112,"Brooklyn Nets",104,"OT",20806,"Regular",0,822,0,8,-1
"1644",2020-02-20,"8:00p","Brooklyn Nets",104,"Philadelphia 76ers",112,"OT",20806,"Regular",1,822,0.967316007252778,9,1
"1645",2020-02-20,"10:00p","Sacramento Kings",129,"Memphis Grizzlies",125,NA,17078,"Regular",0,823,0,8,0
"1646",2020-02-20,"10:00p","Memphis Grizzlies",125,"Sacramento Kings",129,NA,17078,"Regular",1,823,0.829351204351204,8,0
"1647",2020-02-20,"10:30p","Golden State Warriors",105,"Houston Rockets",135,NA,18064,"Regular",0,824,0,9,1
"1648",2020-02-20,"10:30p","Houston Rockets",135,"Golden State Warriors",105,NA,18064,"Regular",1,824,0.729563812600969,8,-1
"1649",2020-02-21,"7:00p","Dallas Mavericks",122,"Orlando Magic",106,NA,18846,"Regular",1,825,0.919227392449517,9,0
"1650",2020-02-21,"7:00p","Orlando Magic",106,"Dallas Mavericks",122,NA,18846,"Regular",0,825,0,9,0
"1651",2020-02-21,"7:00p","Washington Wizards",108,"Cleveland Cavaliers",113,NA,18895,"Regular",0,826,0,9,0
"1652",2020-02-21,"7:00p","Cleveland Cavaliers",113,"Washington Wizards",108,NA,18895,"Regular",1,826,0.763126009693053,9,0
"1653",2020-02-21,"7:30p","New York Knicks",98,"Indiana Pacers",106,NA,19812,"Regular",0,827,0,9,0
"1654",2020-02-21,"7:30p","Indiana Pacers",106,"New York Knicks",98,NA,19812,"Regular",1,827,0.908265713106863,9,0
"1655",2020-02-21,"7:30p","Phoenix Suns",101,"Toronto Raptors",118,NA,19800,"Regular",1,828,0.909174396179631,9,0
"1656",2020-02-21,"7:30p","Toronto Raptors",118,"Phoenix Suns",101,NA,19800,"Regular",0,828,0,9,0
"1657",2020-02-21,"8:00p","Boston Celtics",127,"Minnesota Timberwolves",117,NA,18978,"Regular",1,829,0.903241159392699,9,1
"1658",2020-02-21,"8:00p","Minnesota Timberwolves",117,"Boston Celtics",127,NA,18978,"Regular",0,829,0,8,-1
"1659",2020-02-21,"8:00p","Denver Nuggets",101,"Oklahoma City Thunder",113,NA,18203,"Regular",1,830,0.880690889738255,8,-1
"1660",2020-02-21,"8:00p","Oklahoma City Thunder",113,"Denver Nuggets",101,NA,18203,"Regular",0,830,0,9,1
"1661",2020-02-21,"9:00p","Utah Jazz",104,"San Antonio Spurs",113,NA,18306,"Regular",0,831,0,10,1
"1662",2020-02-21,"9:00p","San Antonio Spurs",113,"Utah Jazz",104,NA,18306,"Regular",1,831,0.88571705051287,9,-1
"1663",2020-02-21,"10:30p","Memphis Grizzlies",105,"Los Angeles Lakers",117,NA,18997,"Regular",1,832,0.881122448979592,9,8
"1664",2020-02-21,"10:30p","Los Angeles Lakers",117,"Memphis Grizzlies",105,NA,18997,"Regular",0,832,0,1,-8
"1665",2020-02-21,"10:30p","Portland Trail Blazers",115,"New Orleans Pelicans",128,NA,19946,"Regular",0,833,0,8,-1
"1666",2020-02-21,"10:30p","New Orleans Pelicans",128,"Portland Trail Blazers",115,NA,19946,"Regular",1,833,0.98338510082335,9,1
"1667",2020-02-22,"3:30p","Sacramento Kings",112,"Los Angeles Clippers",103,NA,19068,"Regular",1,834,0.886100655234909,9,7
"1668",2020-02-22,"3:30p","Los Angeles Clippers",103,"Sacramento Kings",112,NA,19068,"Regular",0,834,0,2,-7
"1669",2020-02-22,"7:00p","Brooklyn Nets",115,"Charlotte Hornets",86,NA,19079,"Regular",1,835,0.887024036449858,2,0
"1670",2020-02-22,"7:00p","Charlotte Hornets",86,"Brooklyn Nets",115,NA,19079,"Regular",0,835,0,2,0
"1671",2020-02-22,"7:30p","Atlanta Hawks",111,"Dallas Mavericks",107,NA,17050,"Regular",0,836,0,1,-1
"1672",2020-02-22,"7:30p","Dallas Mavericks",107,"Atlanta Hawks",111,NA,17050,"Regular",1,836,0.793170822478601,2,1
"1673",2020-02-22,"8:00p","Chicago Bulls",104,"Phoenix Suns",112,NA,20506,"Regular",0,837,0,1,-1
"1674",2020-02-22,"8:00p","Phoenix Suns",112,"Chicago Bulls",104,NA,20506,"Regular",1,837,0.93383123093037,2,1
"1675",2020-02-22,"8:00p","Cleveland Cavaliers",105,"Miami Heat",124,NA,19754,"Regular",1,838,0.910448449094345,2,1
"1676",2020-02-22,"8:00p","Miami Heat",124,"Cleveland Cavaliers",105,NA,19754,"Regular",0,838,0,1,-1
"1677",2020-02-22,"8:30p","Milwaukee Bucks",119,"Philadelphia 76ers",98,NA,18290,"Regular",0,839,0,2,0
"1678",2020-02-22,"8:30p","Philadelphia 76ers",98,"Milwaukee Bucks",119,NA,18290,"Regular",1,839,0.828051430641072,2,0
"1679",2020-02-22,"9:00p","Houston Rockets",120,"Utah Jazz",110,NA,18306,"Regular",1,840,0.88571705051287,1,-1
"1680",2020-02-22,"9:00p","Utah Jazz",110,"Houston Rockets",120,NA,18306,"Regular",0,840,0,2,1
"1681",2020-02-23,"3:30p","Boston Celtics",112,"Los Angeles Lakers",114,NA,18997,"Regular",1,841,0.881122448979592,2,0
"1682",2020-02-23,"3:30p","Los Angeles Lakers",114,"Boston Celtics",112,NA,18997,"Regular",0,841,0,2,0
"1683",2020-02-23,"6:00p","Denver Nuggets",128,"Minnesota Timberwolves",116,NA,19626,"Regular",0,842,0,2,0
"1684",2020-02-23,"6:00p","Minnesota Timberwolves",116,"Denver Nuggets",128,NA,19626,"Regular",1,842,0.915221040850588,2,0
"1685",2020-02-23,"6:00p","Indiana Pacers",81,"Toronto Raptors",127,NA,19800,"Regular",1,843,0.909174396179631,2,0
"1686",2020-02-23,"6:00p","Toronto Raptors",127,"Indiana Pacers",81,NA,19800,"Regular",0,843,0,2,0
"1687",2020-02-23,"7:00p","Washington Wizards",117,"Chicago Bulls",126,NA,18024,"Regular",1,844,0.820802404481078,1,-1
"1688",2020-02-23,"7:00p","Chicago Bulls",126,"Washington Wizards",117,NA,18024,"Regular",0,844,0,2,1
"1689",2020-02-23,"7:00p","Oklahoma City Thunder",131,"San Antonio Spurs",103,NA,18203,"Regular",0,845,0,2,0
"1690",2020-02-23,"7:00p","San Antonio Spurs",103,"Oklahoma City Thunder",131,NA,18203,"Regular",1,845,0.880690889738255,2,0
"1691",2020-02-23,"8:30p","Golden State Warriors",101,"New Orleans Pelicans",115,NA,18064,"Regular",0,846,0,2,-1
"1692",2020-02-23,"8:30p","New Orleans Pelicans",115,"Golden State Warriors",101,NA,18064,"Regular",1,846,0.729563812600969,3,1
"1693",2020-02-23,"9:00p","Detroit Pistons",104,"Portland Trail Blazers",107,NA,19393,"Regular",1,847,0.956120889414781,2,-1
"1694",2020-02-23,"9:00p","Portland Trail Blazers",107,"Detroit Pistons",104,NA,19393,"Regular",0,847,0,3,1
"1695",2020-02-24,"7:00p","Cleveland Cavaliers",125,"Miami Heat",119,"OT",17336,"Regular",0,848,0,2,0
"1696",2020-02-24,"7:00p","Miami Heat",119,"Cleveland Cavaliers",125,"OT",17336,"Regular",1,848,0.797901228885718,2,0
"1697",2020-02-24,"7:00p","Atlanta Hawks",112,"Philadelphia 76ers",129,NA,20836,"Regular",1,849,0.968710772234878,2,0
"1698",2020-02-24,"7:00p","Philadelphia 76ers",129,"Atlanta Hawks",112,NA,20836,"Regular",0,849,0,2,0
"1699",2020-02-24,"7:00p","Milwaukee Bucks",137,"Washington Wizards",134,"OT",16580,"Regular",1,850,0.669628432956381,1,-1
"1700",2020-02-24,"7:00p","Washington Wizards",134,"Milwaukee Bucks",137,"OT",16580,"Regular",0,850,0,2,1
"1701",2020-02-24,"7:30p","Brooklyn Nets",113,"Orlando Magic",115,NA,16162,"Regular",0,851,0,3,1
"1702",2020-02-24,"7:30p","Orlando Magic",115,"Brooklyn Nets",113,NA,16162,"Regular",1,851,0.7448612775371,2,-1
"1703",2020-02-24,"8:00p","Houston Rockets",123,"New York Knicks",112,NA,18055,"Regular",0,852,0,3,1
"1704",2020-02-24,"8:00p","New York Knicks",112,"Houston Rockets",123,NA,18055,"Regular",1,852,0.853664302600473,2,-1
"1705",2020-02-24,"8:30p","Minnesota Timberwolves",123,"Dallas Mavericks",139,NA,19936,"Regular",1,853,0.930371476572709,2,1
"1706",2020-02-24,"8:30p","Dallas Mavericks",139,"Minnesota Timberwolves",123,NA,19936,"Regular",0,853,0,1,-1
"1707",2020-02-24,"9:00p","Phoenix Suns",131,"Utah Jazz",111,NA,18306,"Regular",1,854,0.88571705051287,2,0
"1708",2020-02-24,"9:00p","Utah Jazz",111,"Phoenix Suns",131,NA,18306,"Regular",0,854,0,2,0
"1709",2020-02-24,"10:30p","Memphis Grizzlies",97,"Los Angeles Clippers",124,NA,19068,"Regular",1,855,0.886100655234909,2,-1
"1710",2020-02-24,"10:30p","Los Angeles Clippers",124,"Memphis Grizzlies",97,NA,19068,"Regular",0,855,0,3,1
"1711",2020-02-25,"7:00p","Indiana Pacers",119,"Charlotte Hornets",80,NA,16088,"Regular",0,856,0,3,1
"1712",2020-02-25,"7:00p","Charlotte Hornets",80,"Indiana Pacers",119,NA,16088,"Regular",1,856,0.745297878254424,2,-1
"1713",2020-02-25,"7:30p","Milwaukee Bucks",108,"Toronto Raptors",97,NA,19993,"Regular",1,857,0.918036550647442,2,1
"1714",2020-02-25,"7:30p","Toronto Raptors",97,"Milwaukee Bucks",108,NA,19993,"Regular",0,857,0,1,-1
"1715",2020-02-25,"8:00p","Oklahoma City Thunder",124,"Chicago Bulls",122,NA,16911,"Regular",1,858,0.770117036294913,2,0
"1716",2020-02-25,"8:00p","Chicago Bulls",122,"Oklahoma City Thunder",124,NA,16911,"Regular",0,858,0,2,0
"1717",2020-02-25,"9:00p","Denver Nuggets",115,"Detroit Pistons",98,NA,19143,"Regular",0,859,0,2,0
"1718",2020-02-25,"9:00p","Detroit Pistons",98,"Denver Nuggets",115,NA,19143,"Regular",1,859,0.892697257974259,2,0
"1719",2020-02-25,"10:00p","Los Angeles Lakers",118,"New Orleans Pelicans",109,NA,18997,"Regular",0,860,0,2,0
"1720",2020-02-25,"10:00p","New Orleans Pelicans",109,"Los Angeles Lakers",118,NA,18997,"Regular",1,860,0.881122448979592,2,0
"1721",2020-02-25,"10:00p","Boston Celtics",118,"Portland Trail Blazers",106,NA,19460,"Regular",1,861,0.959424148301533,2,0
"1722",2020-02-25,"10:00p","Portland Trail Blazers",106,"Boston Celtics",118,NA,19460,"Regular",0,861,0,2,0
"1723",2020-02-25,"10:30p","Golden State Warriors",94,"Sacramento Kings",112,NA,18064,"Regular",0,862,0,3,1
"1724",2020-02-25,"10:30p","Sacramento Kings",112,"Golden State Warriors",94,NA,18064,"Regular",1,862,0.729563812600969,2,-1
"1725",2020-02-26,"7:00p","New York Knicks",101,"Charlotte Hornets",107,NA,13152,"Regular",1,863,0.611464968152866,1,-1
"1726",2020-02-26,"7:00p","Charlotte Hornets",107,"New York Knicks",101,NA,13152,"Regular",0,863,0,2,1
"1727",2020-02-26,"7:00p","Cleveland Cavaliers",108,"Philadelphia 76ers",94,NA,16332,"Regular",0,864,0,2,0
"1728",2020-02-26,"7:00p","Philadelphia 76ers",94,"Cleveland Cavaliers",108,NA,16332,"Regular",1,864,0.751691443825655,2,0
"1729",2020-02-26,"7:00p","Washington Wizards",110,"Brooklyn Nets",106,NA,15021,"Regular",0,865,0,2,0
"1730",2020-02-26,"7:00p","Brooklyn Nets",106,"Washington Wizards",110,NA,15021,"Regular",1,865,0.606663974151858,2,0
"1731",2020-02-26,"7:30p","Atlanta Hawks",120,"Orlando Magic",130,NA,14967,"Regular",0,866,0,2,0
"1732",2020-02-26,"7:30p","Orlando Magic",130,"Atlanta Hawks",120,NA,14967,"Regular",1,866,0.696269073315966,2,0
"1733",2020-02-26,"7:30p","Minnesota Timberwolves",129,"Miami Heat",126,NA,19600,"Regular",1,867,0.903350693644283,2,0
"1734",2020-02-26,"7:30p","Miami Heat",126,"Minnesota Timberwolves",129,NA,19600,"Regular",0,867,0,2,0
"1735",2020-02-26,"8:00p","Houston Rockets",140,"Memphis Grizzlies",112,NA,18055,"Regular",0,868,0,2,0
"1736",2020-02-26,"8:00p","Memphis Grizzlies",112,"Houston Rockets",140,NA,18055,"Regular",1,868,0.853664302600473,2,0
"1737",2020-02-26,"8:30p","San Antonio Spurs",103,"Dallas Mavericks",109,NA,18354,"Regular",0,869,0,2,-1
"1738",2020-02-26,"8:30p","Dallas Mavericks",109,"San Antonio Spurs",103,NA,18354,"Regular",1,869,0.867678343497376,3,1
"1739",2020-02-26,"9:00p","Phoenix Suns",92,"Los Angeles Clippers",102,NA,15157,"Regular",0,870,0,2,0
"1740",2020-02-26,"9:00p","Los Angeles Clippers",102,"Phoenix Suns",92,NA,15157,"Regular",1,870,0.731515444015444,2,0
"1741",2020-02-26,"10:30p","Boston Celtics",114,"Utah Jazz",103,NA,18306,"Regular",1,871,0.88571705051287,2,1
"1742",2020-02-26,"10:30p","Utah Jazz",103,"Boston Celtics",114,NA,18306,"Regular",0,871,0,1,-1
"1743",2020-02-27,"7:00p","New York Knicks",106,"Philadelphia 76ers",115,NA,20175,"Regular",1,872,0.937979450462597,1,0
"1744",2020-02-27,"7:00p","Philadelphia 76ers",115,"New York Knicks",106,NA,20175,"Regular",0,872,0,1,0
"1745",2020-02-27,"8:00p","Portland Trail Blazers",100,"Indiana Pacers",106,NA,16872,"Regular",1,873,0.781617715185769,2,0
"1746",2020-02-27,"8:00p","Indiana Pacers",106,"Portland Trail Blazers",100,NA,16872,"Regular",0,873,0,2,0
"1747",2020-02-27,"8:00p","Sacramento Kings",108,"Oklahoma City Thunder",112,NA,18203,"Regular",1,874,0.880690889738255,2,0
"1748",2020-02-27,"8:00p","Oklahoma City Thunder",112,"Sacramento Kings",108,NA,18203,"Regular",0,874,0,2,0
"1749",2020-02-27,"10:30p","Golden State Warriors",86,"Los Angeles Lakers",116,NA,18064,"Regular",0,875,0,2,0
"1750",2020-02-27,"10:30p","Los Angeles Lakers",116,"Golden State Warriors",86,NA,18064,"Regular",1,875,0.729563812600969,2,0
"1751",2020-02-28,"7:00p","Minnesota Timberwolves",125,"Orlando Magic",136,NA,18846,"Regular",1,876,0.919227392449517,2,0
"1752",2020-02-28,"7:00p","Orlando Magic",136,"Minnesota Timberwolves",125,NA,18846,"Regular",0,876,0,2,0
"1753",2020-02-28,"7:30p","Atlanta Hawks",141,"Brooklyn Nets",118,NA,17034,"Regular",0,877,0,2,0
"1754",2020-02-28,"7:30p","Brooklyn Nets",118,"Atlanta Hawks",141,NA,17034,"Regular",1,877,0.792426497953108,2,0
"1755",2020-02-28,"7:30p","Charlotte Hornets",99,"Toronto Raptors",96,NA,19800,"Regular",1,878,0.909174396179631,3,1
"1756",2020-02-28,"7:30p","Toronto Raptors",96,"Charlotte Hornets",99,NA,19800,"Regular",0,878,0,2,-1
"1757",2020-02-28,"8:00p","Sacramento Kings",104,"Memphis Grizzlies",101,NA,17794,"Regular",1,879,0.810328339177558,2,1
"1758",2020-02-28,"8:00p","Memphis Grizzlies",101,"Sacramento Kings",104,NA,17794,"Regular",0,879,0,1,-1
"1759",2020-02-28,"8:00p","Dallas Mavericks",118,"Miami Heat",126,NA,19704,"Regular",1,880,0.90814398303913,2,0
"1760",2020-02-28,"8:00p","Miami Heat",126,"Dallas Mavericks",118,NA,19704,"Regular",0,880,0,2,0
"1761",2020-02-28,"8:00p","Milwaukee Bucks",133,"Oklahoma City Thunder",86,NA,18412,"Regular",0,881,0,1,-2
"1762",2020-02-28,"8:00p","Oklahoma City Thunder",86,"Milwaukee Bucks",133,NA,18412,"Regular",1,881,0.833574791742122,3,2
"1763",2020-02-28,"8:00p","Cleveland Cavaliers",104,"New Orleans Pelicans",116,NA,18304,"Regular",1,882,0.871826625386997,3,1
"1764",2020-02-28,"8:00p","New Orleans Pelicans",116,"Cleveland Cavaliers",104,NA,18304,"Regular",0,882,0,2,-1
"1765",2020-02-28,"9:00p","Detroit Pistons",113,"Phoenix Suns",111,NA,17142,"Regular",1,883,0.827316602316602,2,-1
"1766",2020-02-28,"9:00p","Phoenix Suns",111,"Detroit Pistons",113,NA,17142,"Regular",0,883,0,3,1
"1767",2020-02-28,"9:00p","Washington Wizards",119,"Utah Jazz",129,NA,18306,"Regular",1,884,0.88571705051287,2,0
"1768",2020-02-28,"9:00p","Utah Jazz",129,"Washington Wizards",119,NA,18306,"Regular",0,884,0,2,0
"1769",2020-02-28,"10:30p","Denver Nuggets",103,"Los Angeles Clippers",132,NA,19068,"Regular",1,885,0.886100655234909,2,-1
"1770",2020-02-28,"10:30p","Los Angeles Clippers",132,"Denver Nuggets",103,NA,19068,"Regular",0,885,0,3,1
"1771",2020-02-29,"5:00p","New York Knicks",125,"Chicago Bulls",115,NA,19812,"Regular",0,886,0,4,2
"1772",2020-02-29,"5:00p","Chicago Bulls",115,"New York Knicks",125,NA,19812,"Regular",1,886,0.908265713106863,2,-2
"1773",2020-02-29,"7:30p","Atlanta Hawks",129,"Portland Trail Blazers",117,NA,17765,"Regular",0,887,0,2,1
"1774",2020-02-29,"7:30p","Portland Trail Blazers",117,"Atlanta Hawks",129,NA,17765,"Regular",1,887,0.826432824711574,1,-1
"1775",2020-02-29,"7:30p","Miami Heat",116,"Brooklyn Nets",113,NA,19600,"Regular",0,888,0,1,0
"1776",2020-02-29,"7:30p","Brooklyn Nets",113,"Miami Heat",116,NA,19600,"Regular",1,888,0.903350693644283,1,0
"1777",2020-02-29,"8:00p","Cleveland Cavaliers",104,"Indiana Pacers",113,NA,19432,"Regular",0,889,0,2,1
"1778",2020-02-29,"8:00p","Indiana Pacers",113,"Cleveland Cavaliers",104,NA,19432,"Regular",1,889,0.89437105905095,1,-1
"1779",2020-02-29,"8:00p","Memphis Grizzlies",105,"Los Angeles Lakers",88,NA,17794,"Regular",0,890,0,2,1
"1780",2020-02-29,"8:00p","Los Angeles Lakers",88,"Memphis Grizzlies",105,NA,17794,"Regular",1,890,0.810328339177558,1,-1
"1781",2020-02-29,"8:30p","Houston Rockets",111,"Boston Celtics",110,"OT",19156,"Regular",1,891,0.906578324656886,3,0
"1782",2020-02-29,"8:30p","Boston Celtics",110,"Houston Rockets",111,"OT",19156,"Regular",0,891,0,3,0
"1783",2020-02-29,"8:30p","San Antonio Spurs",114,"Orlando Magic",113,NA,18354,"Regular",0,892,0,1,-2
"1784",2020-02-29,"8:30p","Orlando Magic",113,"San Antonio Spurs",114,NA,18354,"Regular",1,892,0.867678343497376,3,2
"1785",2020-02-29,"9:00p","Golden State Warriors",115,"Phoenix Suns",99,NA,16395,"Regular",1,893,0.791264478764479,1,-1
"1786",2020-02-29,"9:00p","Phoenix Suns",99,"Golden State Warriors",115,NA,16395,"Regular",0,893,0,2,1
"1787",2020-03-01,"1:00p","Milwaukee Bucks",93,"Charlotte Hornets",85,NA,19149,"Regular",1,894,0.890278488074759,2,0
"1788",2020-03-01,"1:00p","Charlotte Hornets",85,"Milwaukee Bucks",93,NA,19149,"Regular",0,894,0,2,0
"1789",2020-03-01,"3:30p","Philadelphia 76ers",130,"Los Angeles Clippers",136,NA,19068,"Regular",1,895,0.886100655234909,2,-1
"1790",2020-03-01,"3:30p","Los Angeles Clippers",136,"Philadelphia 76ers",130,NA,19068,"Regular",0,895,0,3,1
"1791",2020-03-01,"3:30p","Minnesota Timberwolves",91,"Dallas Mavericks",111,NA,18058,"Regular",0,896,0,2,0
"1792",2020-03-01,"3:30p","Dallas Mavericks",111,"Minnesota Timberwolves",91,NA,18058,"Regular",1,896,0.859454571414973,2,0
"1793",2020-03-01,"6:00p","Denver Nuggets",133,"Toronto Raptors",118,NA,19777,"Regular",0,897,0,2,0
"1794",2020-03-01,"6:00p","Toronto Raptors",118,"Denver Nuggets",133,NA,19777,"Regular",1,897,0.922262637567618,2,0
"1795",2020-03-01,"6:00p","Sacramento Kings",106,"Detroit Pistons",100,NA,17499,"Regular",0,898,0,2,0
"1796",2020-03-01,"6:00p","Detroit Pistons",100,"Sacramento Kings",106,NA,17499,"Regular",1,898,0.849796037296037,2,0
"1797",2020-03-01,"8:00p","Los Angeles Lakers",122,"New Orleans Pelicans",114,NA,18547,"Regular",1,899,0.883400809716599,2,1
"1798",2020-03-01,"8:00p","New Orleans Pelicans",114,"Los Angeles Lakers",122,NA,18547,"Regular",0,899,0,1,-1
"1799",2020-03-01,"8:30p","Golden State Warriors",110,"Washington Wizards",124,NA,18064,"Regular",0,900,0,2,1
"1800",2020-03-01,"8:30p","Washington Wizards",124,"Golden State Warriors",110,NA,18064,"Regular",1,900,0.729563812600969,1,-1
"1801",2020-03-02,"7:00p","Cleveland Cavaliers",113,"Utah Jazz",126,NA,15453,"Regular",0,901,0,3,1
"1802",2020-03-02,"7:00p","Utah Jazz",126,"Cleveland Cavaliers",113,NA,15453,"Regular",1,901,0.711234869056934,2,-1
"1803",2020-03-02,"7:00p","Houston Rockets",123,"New York Knicks",125,NA,18142,"Regular",1,902,0.831705863475909,2,0
"1804",2020-03-02,"7:00p","New York Knicks",125,"Houston Rockets",123,NA,18142,"Regular",0,902,0,2,0
"1805",2020-03-02,"7:00p","Portland Trail Blazers",130,"Orlando Magic",107,NA,18078,"Regular",1,903,0.881767632426105,2,0
"1806",2020-03-02,"7:00p","Orlando Magic",107,"Portland Trail Blazers",130,NA,18078,"Regular",0,903,0,2,0
"1807",2020-03-02,"7:30p","Atlanta Hawks",88,"Memphis Grizzlies",127,NA,16207,"Regular",0,904,0,2,0
"1808",2020-03-02,"7:30p","Memphis Grizzlies",127,"Atlanta Hawks",88,NA,16207,"Regular",1,904,0.753954224041682,2,0
"1809",2020-03-02,"7:30p","Milwaukee Bucks",89,"Miami Heat",105,NA,19600,"Regular",1,905,0.903350693644283,2,1
"1810",2020-03-02,"7:30p","Miami Heat",105,"Milwaukee Bucks",89,NA,19600,"Regular",0,905,0,1,-1
"1811",2020-03-02,"8:00p","Chicago Bulls",109,"Dallas Mavericks",107,NA,18407,"Regular",0,906,0,1,-1
"1812",2020-03-02,"8:00p","Dallas Mavericks",107,"Chicago Bulls",109,NA,18407,"Regular",1,906,0.838244000182158,2,1
"1813",2020-03-02,"8:30p","San Antonio Spurs",111,"Indiana Pacers",116,NA,17635,"Regular",0,907,0,2,0
